Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
9.JPG	      0		712	985																			Unconsolidated	Sand	mud (fine sand)		82001015				12.8
9.JPG	      0		791	135																			Unconsolidated	Sand	mud (fine sand)		82001015				68.2
9.JPG	      0		616	635																			Unconsolidated	Sand	mud (fine sand)		82001015				25.1
9.JPG	      0		899	469																			Unconsolidated	Sand	mud (fine sand)		82001015				38.9
9.JPG	      0		608	1247																			Unconsolidated	Sand	mud (fine sand)		82001015				39.5
9.JPG	      0		957	613																			Unconsolidated	Sand	mud (fine sand)		82001015				29.6
9.JPG	      0		710	159																			Unconsolidated	Sand	mud (fine sand)		82001015				66.1
9.JPG	      0		703	117																			Unconsolidated	Sand	mud (fine sand)		82001015				70.1
9.JPG	      0		754	302																			Unconsolidated	Sand	mud (fine sand)		82001015				52.5
9.JPG	      0		1059	144																			Unconsolidated	Sand	mud (fine sand)		82001015				73.0
9.JPG	      0		1051	1190																			Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				41.6
9.JPG	      0		688	1249																			Unconsolidated	Sand	mud (fine sand)		82001015				37.5
9.JPG	      0		566	538																			Unconsolidated	Sand	mud (fine sand)		82001015				35.3
9.JPG	      0		596	1199																			Unconsolidated	Sand	mud (fine sand)		82001015				35.7
9.JPG	      0		850	1779																			Unconsolidated	Sand	mud (fine sand)		82001015				87.2
9.JPG	      0		1008	20																			Unconsolidated	Sand	mud (fine sand)		82001015				82.4
1.JPG	      0		139	196																											100.0
1.JPG	      0		406	196																											89.9
1.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
1.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
1.JPG	      0		139	578																											64.2
1.JPG	      0		406	578																											46.9
1.JPG	      0		674	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
1.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
1.JPG	      0		139	960																											46.5
1.JPG	      0		406	960																											15.5
1.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
1.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
1.JPG	      0		139	1342																											64.2
1.JPG	      0		406	1342																											46.9
1.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
1.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
1.JPG	      0		139	1724																											100.0
1.JPG	      0		406	1724																											89.9
1.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
1.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
10.JPG	      0		139	196																											100.0
10.JPG	      0		406	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
10.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
10.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
10.JPG	      0		139	578																											64.2
10.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
10.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
10.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
10.JPG	      0		139	960																											46.5
10.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
10.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
10.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
10.JPG	      0		139	1342																											64.2
10.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
10.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
10.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
10.JPG	      0		139	1724																											100.0
10.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
10.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
10.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
11.JPG	      0		139	196																											100.0
11.JPG	      0		406	196																											89.9
11.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
11.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
11.JPG	      0		139	578																											64.2
11.JPG	      0		406	578																											46.9
11.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
11.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
11.JPG	      0		139	960																											46.5
11.JPG	      0		406	960																											15.5
11.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
11.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
11.JPG	      0		139	1342																											64.2
11.JPG	      0		406	1342																											46.9
11.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
11.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
11.JPG	      0		139	1724																											100.0
11.JPG	      0		406	1724																											89.9
11.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
11.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
12.JPG	      0		139	196																											100.0
12.JPG	      0		406	196																											89.9
12.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
12.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
12.JPG	      0		139	578																											64.2
12.JPG	      0		406	578																											46.9
12.JPG	      0		674	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
12.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
12.JPG	      0		139	960																											46.5
12.JPG	      0		406	960																											15.5
12.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
12.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
12.JPG	      0		139	1342																											64.2
12.JPG	      0		406	1342																											46.9
12.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
12.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
12.JPG	      0		139	1724																											100.0
12.JPG	      0		406	1724																											89.9
12.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
12.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
13.JPG	      0		139	196																											100.0
13.JPG	      0		406	196																											89.9
13.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
13.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
13.JPG	      0		139	578																											64.2
13.JPG	      0		406	578																											46.9
13.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
13.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
13.JPG	      0		139	960																											46.5
13.JPG	      0		406	960																											15.5
13.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
13.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
13.JPG	      0		139	1342																											64.2
13.JPG	      0		406	1342																											46.9
13.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
13.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
13.JPG	      0		139	1724																											100.0
13.JPG	      0		406	1724																											89.9
13.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
13.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
14.JPG	      0		139	196																											100.0
14.JPG	      0		406	196																											89.9
14.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
14.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
14.JPG	      0		139	578																											64.2
14.JPG	      0		406	578																											46.9
14.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
14.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
14.JPG	      0		139	960																											46.5
14.JPG	      0		406	960																											15.5
14.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
14.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
14.JPG	      0		139	1342																											64.2
14.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
14.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
14.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
14.JPG	      0		139	1724																											100.0
14.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
14.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
