"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",277.28326,4094.87908,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",277.28326,4094.87908,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",304.41871,4522.96134,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",304.41871,4522.96134,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",304.41871,4522.96134,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",304.41871,4522.96134,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",357.80347,4161.11739,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",357.80347,4161.11739,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",357.80347,4161.11739,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",357.80347,4161.11739,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",300.92664,4039.8974,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",300.92664,4039.8974,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",300.92664,4039.8974,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",300.92664,4039.8974,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",338.8387,4064.09639,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",338.8387,4064.09639,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",338.8387,4064.09639,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",338.8387,4064.09639,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",432.12231,5087.69775,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",432.12231,5087.69775,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",432.12231,5087.69775,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.144","2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",432.12231,5087.69775,-22.7524,113.5496,"NA","NA","Pt Cloates","No-take","NA",76.7,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",212.05303,3629.8286,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",212.05303,3629.8286,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",212.05303,3629.8286,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",221.21256,4067.72157,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",221.21256,4067.72157,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",344.52321,2511.86181,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",269.14149,3267.09164,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",282.80011,3287.01121,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",256.53114,3564.519,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",323.77716,3515.69999,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",313.3726,4049.76929,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",313.3726,4049.76929,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",271.55472,4061.05886,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",271.55472,4061.05886,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",303.77206,3963.03268,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",303.77206,3963.03268,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",370.95716,4156.66187,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",370.95716,4156.66187,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",231.09712,3852.30311,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",281.68059,3762.97299,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",507.52956,3662.98634,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",507.52956,3662.98634,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",507.52956,3662.98634,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",478.44647,5196.9087,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",478.44647,5196.9087,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",478.44647,5196.9087,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",390.20981,2071.941,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",390.20981,2071.941,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",390.20981,2071.941,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",310.07875,2478.36049,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",310.07875,2478.36049,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",310.07875,2478.36049,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",411.78216,3750.19436,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",411.78216,3750.19436,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",411.78216,3750.19436,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",533.78665,3839.06497,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",533.78665,3839.06497,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",533.78665,3839.06497,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",557.24512,4374.7529,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",557.24512,4374.7529,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",557.24512,4374.7529,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",567.43864,3000.97994,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",567.43864,3000.97994,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",567.43864,3000.97994,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",461.15993,2022.72776,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",461.15993,2022.72776,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",461.15993,2022.72776,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",401.34697,2804.7138,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",401.34697,2804.7138,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",401.34697,2804.7138,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",302.10173,2695.61544,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",302.10173,2695.61544,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",302.10173,2695.61544,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",302.10173,2695.61544,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",311.93045,2487.22225,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",311.93045,2487.22225,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",311.93045,2487.22225,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",311.93045,2487.22225,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",365.0728,2727.55965,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",365.0728,2727.55965,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",365.0728,2727.55965,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",365.0728,2727.55965,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",285.80686,2078.28454,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",285.80686,2078.28454,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",285.80686,2078.28454,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",285.80686,2078.28454,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",328.98897,3091.31919,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",328.98897,3091.31919,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",328.98897,3091.31919,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",328.98897,3091.31919,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",409.5909,2718.308,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",409.5909,2718.308,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",409.5909,2718.308,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",409.5909,2718.308,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",516.80553,2712.80572,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",516.80553,2712.80572,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",516.80553,2712.80572,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",516.80553,2712.80572,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",475.92745,3112.35784,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",475.92745,3112.35784,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",475.92745,3112.35784,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",475.92745,3112.35784,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",452.73038,2920.60338,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",452.73038,2920.60338,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",452.73038,2920.60338,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",452.73038,2920.60338,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.145","2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,2871.72079,-22.6889,113.5583,"NA","NA","Pt Cloates","No-take","NA",84.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.147","2022-05_PtCloates_BOSS","147","Cirrhitidae","Cyprinocirrhites","polyactis",54.75179,2054.90166,-22.7423,113.5417,"NA","NA","Pt Cloates","No-take","NA",88.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.147","2022-05_PtCloates_BOSS","147","Lethrinidae","Gymnocranius","sp1",221.5283,5347.09132,-22.7423,113.5417,"NA","NA","Pt Cloates","No-take","NA",88.9,"Yes","Yes"
"2022-05_PtCloates_BOSS.149","2022-05_PtCloates_BOSS","149","Malacanthidae","Malacanthus","brevirostris",55.86132,1818.33537,-22.7034,113.55,"NA","NA","Pt Cloates","No-take","NA",94.5,"Yes","Yes"
"2022-05_PtCloates_BOSS.150","2022-05_PtCloates_BOSS","150","Cheloniidae","Caretta","caretta",1143.69971,2296.64756,-22.7488,113.5427,"NA","NA","Pt Cloates","No-take","NA",85.8,"Yes","Yes"
